,movieId,title,(no genres listed),Action,Adventure,Animation,Children,Comedy,Crime,Documentary,Drama,Fantasy,Film-Noir,Horror,IMAX,Musical,Mystery,Romance,Sci-Fi,Thriller,War,Western,rating
17000,86316,Gold Diggers of 1937 (1936),0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3.1
17001,86318,"Goddess, The (1958)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.875
17002,86320,Melancholia (2011),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3.558235294117647
17003,86330,Forever Strong (2008),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.8125
17004,86332,Thor (2011),0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,3.5063953488372093
17005,86334,War of the Wildcats (In Old Oklahoma) (1943),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.25
17006,86337,Jolson Sings Again (1949),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.25
17007,86343,Spooner (2009),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.0
17008,86345,Louis C.K.: Hilarious (2010),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.071817192600653
17009,86347,Louis C.K.: Chewed Up (2008),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.08117816091954
17010,86355,Atlas Shrugged: Part 1 (2011),0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,2.872093023255814
17011,86368,Confessions of a Nazi Spy (1939),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.375
17012,86377,Louis C.K.: Shameless (2007),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.08361391694725
17013,86380,Pushover (1954),0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,3.125
17014,86382,Saint Jack (1979),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.8
17015,86399,Movie Days (Bíódagar) (1994),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.0
17016,86401,Children of Nature (Börn náttúrunnar) (1991),0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3.9
17017,86405,Spring Breakdown (2009),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5833333333333335
17018,86408,Welcome to the South (Benvenuti al Sud) (2010),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3636363636363638
17019,86410,"Resident, The (2011)",0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,2.4166666666666665
17020,86412,That's What I Am (2011),0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6136363636363638
17021,86416,Kobe Doin' Work (2009),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.0
17022,86418,City Streets (1931),0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,3.3333333333333335
17023,86420,Two Drifters (Odete) (2005),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.5
17024,86430,Women Without Men (Zanan-e bedun-e mardan) (2009),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.3
17025,86432,Outside the Law (Hors-la-loi) (2010),0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,3.433333333333333
17026,86434,Wrong Rosary (Uzak ihtimal) (2009),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.8333333333333335
17027,86436,"Crimson Kimono, The (1959)",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,3.125
17028,86438,Laaga Chunari Mein Daag: Journey of a Woman (2007),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.6666666666666665
17029,86440,Outsider (1997),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.0
17030,86442,Crazy Love (a.k.a. Love Is a Dog from Hell) (1987),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.5
17031,86449,Abominable (2006),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.4444444444444446
17032,86451,Love Torn in Dream (Combat d'amour en songe) (2000),0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3.5
17033,86453,Pleasures of the Flesh (Etsuraku) (1965),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.4
17034,86455,"Sing a Song of Sex (Treatise on Japanese Bawdy Songs, A) (Nihon shunka-kô) (1967)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.0
17035,86463,"Silent Night, Deadly Night III: Better Watch Out! (1989)",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.75
17036,86471,"Perils of Pauline, The (1914)",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6666666666666665
17037,86474,"Good Lawyer's Wife, A (Baramnan gajok) (2003)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.75
17038,86476,Larks on a String (Skrivánci na niti) (1990),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3.625
17039,86478,Rabbit Without Ears 2 (Zweiohrküken) (2009),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.8461538461538463
17040,86487,Mildred Pierce (2011),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.725
17041,86489,Nothing About Robert (Rien sur Robert) (1999),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.8333333333333335
17042,86491,Stranded: I've Come from a Plane That Crashed on the Mountains (2007),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.272727272727273
17043,86493,"Age of the Earth, The (A Idade da Terra) (1980)",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
17044,86495,Blind Mountain (Mang shan) (2007),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.3
17045,86497,15 (2005),0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.25
17046,86500,Service (Serbis) (2008),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.8333333333333335
17047,86502,Flow: For Love of Water (2008),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2.85
17048,86504,Voices from the List (2004),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.683333333333333
17049,86508,Japanese Summer: Double Suicide (Muri shinjû: Nihon no natsu) (1967),0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2.75
17050,86510,"No Blood Relation (Stepchild, The) (Nasanunaka) (1932)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.5
17051,86513,Crimes of Fashion (2004),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5
17052,86515,Nothing But Ghosts (Nichts als Gespenster) (2006),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.0
17053,86518,"Student of Prague, The (a.k.a. Bargain with Satan, A) (Student von Prag, Der) (1913)",0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,3.25
17054,86521,Ito: A Diary of an Urban Priest (Seitti - kilvoittelijan päiväkirja) (2009),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.0
17055,86536,High School (1968),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.088235294117647
17056,86539,White Lightnin' (2009),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.9285714285714284
17057,86541,To the Sea (Alamar) (2009),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.5526315789473686
17058,86544,To Faro (Mein Freund aus Faro) (2008),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.5
17059,86546,Bloomington (2010),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.1470588235294117
17060,86548,Water for Elephants (2011),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3.4830729166666665
17061,86550,Love & Savagery (2009),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3.0
17062,86553,Yolanda and the Thief (1945),0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,2.625
17063,86559,Raw Meat (Death Line) (1973),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.111111111111111
17064,86572,"Horseman, The (2008)",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2.3333333333333335
17065,86574,Foo Fighters: Back and Forth (2011),0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,3.6323529411764706
17066,86576,"Light Bulb Conspiracy, The (2010)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.6923076923076925
17067,86578,"Names of Love, The (Le nom des gens) (2010)",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.742857142857143
17068,86583,Storm (2009),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.8
17069,86590,Day and Night (Dag och natt) (2004),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.4375
17070,86593,African Cats (2011),0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.4642857142857144
17071,86604,My Dog Tulip (2009),0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.1176470588235294
17072,86606,Tracker (2010),0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3.55
17073,86620,Ali Baba Goes to Town (1937),0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,3.0
17074,86622,"Bachelor Party, The (1957)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.5
17075,86624,"Woman, a Gun and a Noodle Shop, A (San qiang pai an jing qi) (2009)",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.9545454545454546
17076,86626,Socialism (Film socialisme) (2010),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.4166666666666665
17077,86628,Kill the Irishman (2011),0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.516759776536313
17078,86635,Vice (2008),0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,2.25
17079,86637,1612: Khroniki smutnogo vremeni (2007),0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,2.25
17080,86642,Cold Weather (2010),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.2261904761904763
17081,86644,"Fast Five (Fast and the Furious 5, The) (2011)",0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,3.4243772241992882
17082,86646,Shirin (2008),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.3
17083,86648,They Won't Forget (1937),0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3.0
17084,86651,Here Comes the Navy (1934),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2.75
17085,86653,"Sky's the Limit, The (1943)",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2.75
17086,86655,"Emperor Jones, The (1933)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.1666666666666665
17087,86657,Babylon (1981),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.75
17088,86664,Once Upon a Time (Der var engang) (1922),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.25
17089,86668,Louis Theroux: Law & Disorder (2008),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.8552631578947367
17090,86671,"Woman on the Beach, The (1947)",0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,3.0
17091,86675,"House of Rothschild, The (1934)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3.375
17092,86677,Kill Theory (2009),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2.2
17093,86687,"Day They Robbed the Bank of England, The (1960)",0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3.25
17094,86689,Reunion in France (1942),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,2.6666666666666665
17095,86709,Cooking Up Dreams (De ollas y sueños) (2009),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.0
17096,86715,Daughters of Darkness (Les lèvres rouges) (1971),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.4545454545454546
17097,86717,Kosmos (2010),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.0
17098,86719,"Mother Dao, the Turtlelike (Moeder Dao, de schildpadgelijkende) (1995)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.5
17099,86721,Idiots and Angels (2008),0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3.375
17100,86723,"Parking Lot Movie, The (2010)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.7375
17101,86725,We Are What We Are (Somos lo que hay) (2010),0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2.4583333333333335
17102,86728,"Gentle Woman, A (Une femme douce) (1969)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.7
17103,86745,God's Country (1986),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.875
17104,86748,Ghosts (Gespenster) (2005),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.3
17105,86750,"Robber, The (Der Räuber) (2010)",0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3.357142857142857
17106,86753,I Just Didn't Do It (Soredemo boku wa yattenai) (2006),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.375
17107,86756,"Idiot Returns, The (Návrat idiota) (1999)",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1.75
17108,86758,"Bastards, The (Los bastardos) (2008)",0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1.3
17109,86760,Truly Human (Et rigtigt menneske) (2001),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.6666666666666665
17110,86762,Attenberg (2010),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.391304347826087
17111,86764,"Asthenic Syndrome, The (Astenicheskiy sindrom) (1990)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.5714285714285716
17112,86766,My Dear Enemy (Meotjin haru) (2008),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3.5
17113,86768,Night and Day (Bam gua nat) (2008),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.5714285714285716
17114,86770,Porto of My Childhood (Porto da Minha Infância) (2001),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.25
17115,86773,Everybody's Woman (La signora di tutti) (1934),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.25
17116,86775,"High Cost of Living, The (2010)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.642857142857143
17117,86778,"Pool, The (Swimming Pool - Der Tod feiert mit) (2001) ",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1.125
17118,86781,Incendies (2010),0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,4.006756756756757
17119,86785,Blue Smoke (2007),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,2.25
17120,86787,Montana Sky (2007),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,3.25
17121,86789,Bird of Paradise (1932),0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3.0
17122,86791,Invitation to the Dance (1956),0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2.75
17123,86795,"Leaning Tower, The (Kalteva torni) (2006)",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7142857142857144
17124,86797,"Ten Shrews, The (Kymmenen riivinrautaa) (2002)",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5
17125,86802,Strange Behavior (1981),0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,3.0
17126,86807,Neon Flesh (Carne de neón) (2010),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.6666666666666665
17127,86809,Carolina Moon (2007),0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,3.0
17128,86811,Angels Fall (2007),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,3.0
17129,86813,Persona non grata (2005),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.0
17130,86815,Soul Surfer (2011),0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.5533980582524274
17131,86817,Something Borrowed (2011),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3.028205128205128
17132,86819,"Rock, Paper, Scissors: The Way of the Tosser (2007)",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5
17133,86826,June 9 (2008),0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,2.6666666666666665
17134,86829,Macbeth (1982),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.4166666666666665
17135,86833,Bridesmaids (2011),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5277185501066097
17136,86835,Priest (2011),0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,2.875
17137,86837,"19th Wife, The (2010)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.75
17138,86839,PoliWood (2009),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.5
17139,86841,"Storm Warriors, The (Fung wan II) (2009)",0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.5
17140,86844,Same Same But Different (2009),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,4.0
17141,86846,Eye of the Dolphin (2006),0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.1666666666666665
17142,86848,Intimate Enemies (L'ennemi intime) (2007),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3.5
17143,86852,"Beaver, The (2011)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.2083333333333335
17144,86854,King Lear (1987),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3.0
17145,86856,To the Shores of Tripoli (1942),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,3.125
17146,86858,"Racket, The (1928)",0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2.8333333333333335
17147,86860,Black Fury (1935),0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,2.625
17148,86862,Kitty (1945),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.1666666666666665
17149,86864,Mothra (Mosura) (1961),0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,3.0
17150,86866,Godzilla Raids Again (Gojira no gyakushû) (1955),0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,2.9615384615384617
17151,86876,"Tortured, The (2010)",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2.2777777777777777
17152,86880,Pirates of the Caribbean: On Stranger Tides (2011),0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,3.3172
17153,86882,Midnight in Paris (2011),0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3.817353579175705
17154,86884,"Kid With a Bike, The (Le gamin au vélo) (2011)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.6988636363636362
17155,86892,"Man from Nowhere, The (Ajeossi) (2010)",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3.7857142857142856
17156,86894,Born to Be Bad (1950),0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3.3
17157,86896,Jewel Robbery (1932),0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2.9
17158,86898,"Tree of Life, The (2011)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.2869440459110475
17159,86900,Paper Lion (1968),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.611111111111111
17160,86902,All I Desire (1953),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3.3
17161,86904,Jeopardy (a.k.a. A Woman in Jeopardy) (1953),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,3.1666666666666665
17162,86906,"Village Barbershop, The (2008)",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.1
17163,86909,Diary of a Cannibal (2007),0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0
17164,86911,"Hangover Part II, The (2011)",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0789237668161435
17165,86922,Nothing to Declare (Rien à déclarer) (2010),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.475
17166,86927,No Time for Love (1943),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.6666666666666665
17167,86929,"Sin of Madelon Claudet, The (1931)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.75
17168,86931,This Above All (1942),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,2.5
17169,86941,Double Take (2009),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2.6
17170,86943,Fly Away (2011),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.5
17171,86947,Van Diemen's Land (2009),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.45
17172,86952,Son of Babylon (Syn Babilonu) (2009),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.25
17173,86955,Loose Change 9/11: An American Coup (2009),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.2222222222222223
17174,86957,Victim (2010),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2.875
17175,86960,Across the Hall (2009),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.125
17176,86970,Daayen Ya Baayen (2010),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.25
17177,86973,John Rabe (2009),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3.4782608695652173
17178,86977,Oh My God (2009),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2.5
17179,86982,Destroy All Monsters (Kaijû sôshingeki) (1968),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3.1
17180,86985,Stonewall Uprising (2010),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.7083333333333335
17181,86988,Ballou (2008),0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,4.0
17182,86990,"Clairvoyant, The (1935)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3.0
17183,87000,"Virginity Hit, The (2010)",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.25
17184,87002,Through and Through (Na wylot) (1973),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5
17185,87004,Pina (2011),0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,3.7048192771084336
17186,87006,Eyes of a Stranger (1981),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2.0
17187,87008,Outcast of the Islands (1952),0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.6666666666666665
17188,87010,"Moon in the Gutter, The (La lune dans le caniveau) (1983)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.75
17189,87012,Under Our Skin (2008),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.4
17190,87016,Belle toujours (2006),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.4
17191,87028,"Roommate, The (2011)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2.3333333333333335
17192,87031,Strip Nude for Your Killer (Nude per l'assassino) (1975),0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,3.1
17193,87033,Ballad of the Paper Balloons (a.k.a. Humanity and Paper Balloons) (Ninjô kami fûsen) (1937),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.5
17194,87036,Comedy of Innocence (Comédie de l'innocence) (2000),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3.0833333333333335
17195,87038,Hollow Triumph (a.k.a. The Scar) (1948),0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,3.0
17196,87040,"Housemaid, The (Hanyo) (1960)",0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,3.5357142857142856
17197,87042,Wanda (1970),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.4375
17198,87047,"Strange Case of Angelica, The (O Estranho Caso de Angélica) (2010)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.25
17199,87049,Frownland (2007),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.1666666666666665
17200,87051,"King of Escape, The (Le roi de l'évasion) (2009)",0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.75
17201,87053,Zoo in Budapest (1933),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3.3333333333333335
